,"Timestamp,Mode,Data",Timestamp,mode,Data,AX,AY,AZ,fAX,fAY,fAZ
437,"18:18:37:529,RX,0001838749 [app] INFO: ACCEL: ,288.000000,32.000000,0.000000,-15.312088,-8.444278,0.074445",18:18:37:529,RX,0001838749 [app] INFO: ACCEL: ,288.000000,32.000000,0.000000,-15.312088,-8.444278,0.074445
438,"18:18:37:614,RX,0001838839 [app] INFO: ACCEL: ,192.000000,-128.000000,-64.000000,-13.977613,-9.241296,-0.365729",18:18:37:614,RX,0001838839 [app] INFO: ACCEL: ,192.000000,-128.000000,-64.000000,-13.977613,-9.241296,-0.365729
439,"18:18:37:705,RX,0001838929 [app] INFO: ACCEL: ,-160.000000,-224.000000,288.000000,-14.915401,-10.666881,1.604253",18:18:37:705,RX,0001838929 [app] INFO: ACCEL: ,-160.000000,-224.000000,288.000000,-14.915401,-10.666881,1.604253
440,"18:18:37:793,RX,0001839019 [app] INFO: ACCEL: ,96.000000,32.000000,64.000000,-14.205570,-10.384322,2.030045",18:18:37:793,RX,0001839019 [app] INFO: ACCEL: ,96.000000,32.000000,64.000000,-14.205570,-10.384322,2.030045
441,"18:18:37:887,RX,0001839109 [app] INFO: ACCEL: ,-256.000000,32.000000,288.000000,-15.746542,-10.105245,3.970695",18:18:37:887,RX,0001839109 [app] INFO: ACCEL: ,-256.000000,32.000000,288.000000,-15.746542,-10.105245,3.970695
442,"18:18:37:975,RX,0001839199 [app] INFO: ACCEL: ,64.000000,128.000000,320.000000,-15.239103,-9.201085,6.112979",18:18:37:975,RX,0001839199 [app] INFO: ACCEL: ,64.000000,128.000000,320.000000,-15.239103,-9.201085,6.112979
443,"18:18:38:064,RX,0001839289 [app] INFO: ACCEL: ,-128.000000,-128.000000,160.000000,-15.953210,-9.975910,7.155622",18:18:38:064,RX,0001839289 [app] INFO: ACCEL: ,-128.000000,-128.000000,160.000000,-15.953210,-9.975910,7.155622
444,"18:18:38:292,RX,0001839379 [app] INFO: ACCEL: ,192.000000,64.000000,-32.000000,-14.641613,-9.495423,6.891307",18:18:38:292,RX,0001839379 [app] INFO: ACCEL: ,192.000000,64.000000,-32.000000,-14.641613,-9.495423,6.891307
447,"18:18:38:424,RX,0001839604 [app] INFO: ACCEL: ,-576.000000,0.000000,-256.000000,-18.174549,-9.434056,5.127226",18:18:38:424,RX,0001839604 [app] INFO: ACCEL: ,-576.000000,0.000000,-256.000000,-18.174549,-9.434056,5.127226
448,"18:18:38:516,RX,0001839739 [app] INFO: ACCEL: ,192.000000,-160.000000,128.000000,-16.845413,-10.401061,5.950521",18:18:38:516,RX,0001839739 [app] INFO: ACCEL: ,192.000000,-160.000000,128.000000,-16.845413,-10.401061,5.950521
449,"18:18:38:603,RX,0001839829 [app] INFO: ACCEL: ,-64.000000,-96.000000,64.000000,-17.142981,-10.948944,6.337830",18:18:38:603,RX,0001839829 [app] INFO: ACCEL: ,-64.000000,-96.000000,64.000000,-17.142981,-10.948944,6.337830
450,"18:18:38:703,RX,0001839919 [app] INFO: ACCEL: ,-128.000000,32.000000,160.000000,-17.838804,-10.675329,7.357450",18:18:38:703,RX,0001839919 [app] INFO: ACCEL: ,-128.000000,32.000000,160.000000,-17.838804,-10.675329,7.357450
451,"18:18:38:784,RX,0001840010 [app] INFO: ACCEL: ,-224.000000,352.000000,-160.000000,-19.127592,-8.377504,6.250908",18:18:38:784,RX,0001840010 [app] INFO: ACCEL: ,-224.000000,352.000000,-160.000000,-19.127592,-8.377504,6.250908
452,"18:18:38:876,RX,0001840099 [app] INFO: ACCEL: ,-64.000000,96.000000,-256.000000,-19.407505,-7.715620,4.522606",18:18:38:876,RX,0001840099 [app] INFO: ACCEL: ,-64.000000,96.000000,-256.000000,-19.407505,-7.715620,4.522606
453,"18:18:38:963,RX,0001840189 [app] INFO: ACCEL: ,64.000000,-512.000000,-448.000000,-18.889975,-10.899857,1.544452",18:18:38:963,RX,0001840189 [app] INFO: ACCEL: ,64.000000,-512.000000,-448.000000,-18.889975,-10.899857,1.544452
454,"18:18:39:055,RX,0001840279 [app] INFO: ACCEL: ,-96.000000,64.000000,-448.000000,-19.366268,-10.425169,-1.421184",18:18:39:055,RX,0001840279 [app] INFO: ACCEL: ,-96.000000,64.000000,-448.000000,-19.366268,-10.425169,-1.421184
455,"18:18:39:147,RX,0001840369 [app] INFO: ACCEL: ,-224.000000,576.000000,128.000000,-20.624416,-6.726532,-0.565415",18:18:39:147,RX,0001840369 [app] INFO: ACCEL: ,-224.000000,576.000000,128.000000,-20.624416,-6.726532,-0.565415
456,"18:18:39:234,RX,0001840459 [app] INFO: ACCEL: ,96.000000,352.000000,160.000000,-19.908859,-4.451989,0.492027",18:18:39:234,RX,0001840459 [app] INFO: ACCEL: ,96.000000,352.000000,160.000000,-19.908859,-4.451989,0.492027
457,"18:18:39:328,RX,0001840549 [app] INFO: ACCEL: ,-480.000000,448.000000,64.000000,-22.721073,-1.580922,0.908863",18:18:39:328,RX,0001840549 [app] INFO: ACCEL: ,-480.000000,448.000000,64.000000,-22.721073,-1.580922,0.908863
458,"18:18:39:414,RX,0001840639 [app] INFO: ACCEL: ,-736.000000,1024.000000,128.000000,-27.093988,4.944086,1.738634",18:18:39:414,RX,0001840639 [app] INFO: ACCEL: ,-736.000000,1024.000000,128.000000,-27.093988,4.944086,1.738634
459,"18:18:39:506,RX,0001840729 [app] INFO: ACCEL: ,-608.000000,-64.000000,1248.000000,-30.683846,4.499336,9.843047",18:18:39:506,RX,0001840729 [app] INFO: ACCEL: ,-608.000000,-64.000000,1248.000000,-30.683846,4.499336,9.843047
460,"18:18:39:595,RX,0001840819 [app] INFO: ACCEL: ,256.000000,-64.000000,-544.000000,-28.902761,4.059687,6.176086",18:18:39:595,RX,0001840819 [app] INFO: ACCEL: ,256.000000,-64.000000,-544.000000,-28.902761,4.059687,6.176086
461,"18:18:39:687,RX,0001840909 [app] INFO: ACCEL: ,-1088.000000,-640.000000,384.000000,-35.479263,-0.053314,8.688525",18:18:39:687,RX,0001840909 [app] INFO: ACCEL: ,-1088.000000,-640.000000,384.000000,-35.479263,-0.053314,8.688525
462,"18:18:39:776,RX,0001840999 [app] INFO: ACCEL: ,-736.000000,320.000000,32.000000,-39.893322,2.003587,8.843673",18:18:39:776,RX,0001840999 [app] INFO: ACCEL: ,-736.000000,320.000000,32.000000,-39.893322,2.003587,8.843673
463,"18:18:39:864,RX,0001841089 [app] INFO: ACCEL: ,-320.000000,-64.000000,-320.000000,-41.671669,1.579427,6.668543",18:18:39:864,RX,0001841089 [app] INFO: ACCEL: ,-320.000000,-64.000000,-320.000000,-41.671669,1.579427,6.668543
464,"18:18:39:955,RX,0001841179 [app] INFO: ACCEL: ,480.000000,192.000000,-192.000000,-38.362240,2.796911,5.354559",18:18:39:955,RX,0001841179 [app] INFO: ACCEL: ,480.000000,192.000000,-192.000000,-38.362240,2.796911,5.354559
465,"18:18:40:044,RX,0001841269 [app] INFO: ACCEL: ,64.000000,-288.000000,96.000000,-37.710270,0.942476,5.952495",18:18:40:044,RX,0001841269 [app] INFO: ACCEL: ,64.000000,-288.000000,96.000000,-37.710270,0.942476,5.952495
466,"18:18:40:136,RX,0001841359 [app] INFO: ACCEL: ,-384.000000,-256.000000,416.000000,-39.906376,-0.695094,8.644457",18:18:40:136,RX,0001841359 [app] INFO: ACCEL: ,-384.000000,-256.000000,416.000000,-39.906376,-0.695094,8.644457
467,"18:18:40:224,RX,0001841449 [app] INFO: ACCEL: ,-480.000000,160.000000,224.000000,-42.698868,0.327774,10.060488",18:18:40:224,RX,0001841449 [app] INFO: ACCEL: ,-480.000000,160.000000,224.000000,-42.698868,0.327774,10.060488
468,"18:18:40:317,RX,0001841539 [app] INFO: ACCEL: ,-128.000000,-96.000000,-64.000000,-43.241413,-0.283446,9.574628",18:18:40:317,RX,0001841539 [app] INFO: ACCEL: ,-128.000000,-96.000000,-64.000000,-43.241413,-0.283446,9.574628
469,"18:18:40:405,RX,0001841629 [app] INFO: ACCEL: ,128.000000,-32.000000,-256.000000,-42.157307,-0.483808,7.841183",18:18:40:405,RX,0001841629 [app] INFO: ACCEL: ,128.000000,-32.000000,-256.000000,-42.157307,-0.483808,7.841183
470,"18:18:40:495,RX,0001841719 [app] INFO: ACCEL: ,32.000000,-32.000000,-32.000000,-41.689194,-0.681779,7.581456",18:18:40:495,RX,0001841719 [app] INFO: ACCEL: ,32.000000,-32.000000,-32.000000,-41.689194,-0.681779,7.581456
471,"18:18:40:590,RX,0001841809 [app] INFO: ACCEL: ,-160.000000,0.000000,192.000000,-42.432434,-0.677520,8.776847",18:18:40:590,RX,0001841809 [app] INFO: ACCEL: ,-160.000000,0.000000,192.000000,-42.432434,-0.677520,8.776847
472,"18:18:40:675,RX,0001841899 [app] INFO: ACCEL: ,96.000000,-32.000000,-32.000000,-41.566185,-0.871957,8.513273",18:18:40:675,RX,0001841899 [app] INFO: ACCEL: ,96.000000,-32.000000,-32.000000,-41.566185,-0.871957,8.513273
473,"18:18:40:768,RX,0001841989 [app] INFO: ACCEL: ,32.000000,-96.000000,-96.000000,-41.107445,-1.459194,7.841515",18:18:40:768,RX,0001841989 [app] INFO: ACCEL: ,32.000000,-96.000000,-96.000000,-41.107445,-1.459194,7.841515
474,"18:18:40:853,RX,0001842079 [app] INFO: ACCEL: ,96.000000,96.000000,-64.000000,-40.256531,-0.860127,7.381750",18:18:40:853,RX,0001842079 [app] INFO: ACCEL: ,96.000000,96.000000,-64.000000,-40.256531,-0.860127,7.381750
475,"18:18:40:946,RX,0001842169 [app] INFO: ACCEL: ,-64.000000,-96.000000,0.000000,-40.403378,-1.442491,7.334743",18:18:40:946,RX,0001842169 [app] INFO: ACCEL: ,-64.000000,-96.000000,0.000000,-40.403378,-1.442491,7.334743
476,"18:18:41:036,RX,0001842259 [app] INFO: ACCEL: ,0.000000,0.000000,64.000000,-40.154915,-1.433698,7.693361",18:18:41:036,RX,0001842259 [app] INFO: ACCEL: ,0.000000,0.000000,64.000000,-40.154915,-1.433698,7.693361
477,"18:18:41:127,RX,0001842349 [app] INFO: ACCEL: ,96.000000,0.000000,64.000000,-39.322067,-1.425012,8.047868",18:18:41:127,RX,0001842349 [app] INFO: ACCEL: ,96.000000,0.000000,64.000000,-39.322067,-1.425012,8.047868
478,"18:18:41:222,RX,0001842439 [app] INFO: ACCEL: ,0.000000,32.000000,-96.000000,-39.082352,-1.223716,7.396152",18:18:41:222,RX,0001842439 [app] INFO: ACCEL: ,0.000000,32.000000,-96.000000,-39.082352,-1.223716,7.396152
479,"18:18:41:307,RX,0001842529 [app] INFO: ACCEL: ,96.000000,-32.000000,-32.000000,-38.263214,-1.408073,7.150419",18:18:41:307,RX,0001842529 [app] INFO: ACCEL: ,96.000000,-32.000000,-32.000000,-38.263214,-1.408073,7.150419
480,"18:18:41:397,RX,0001842619 [app] INFO: ACCEL: ,-64.000000,-128.000000,-96.000000,-38.418758,-2.162337,6.510506",18:18:41:397,RX,0001842619 [app] INFO: ACCEL: ,-64.000000,-128.000000,-96.000000,-38.418758,-2.162337,6.510506
481,"18:18:41:488,RX,0001842709 [app] INFO: ACCEL: ,0.000000,-32.000000,128.000000,-38.187847,-2.339508,7.261077",18:18:41:488,RX,0001842709 [app] INFO: ACCEL: ,0.000000,-32.000000,128.000000,-38.187847,-2.339508,7.261077
482,"18:18:41:622,RX,0001842799 [app] INFO: ACCEL: ,160.000000,0.000000,128.000000,-37.002876,-2.325691,8.004222",18:18:41:622,RX,0001842799 [app] INFO: ACCEL: ,160.000000,0.000000,128.000000,-37.002876,-2.325691,8.004222
483,"18:18:41:709,RX,0001842934 [app] INFO: ACCEL: ,96.000000,0.000000,64.000000,-36.209259,-2.312034,8.347589",18:18:41:709,RX,0001842934 [app] INFO: ACCEL: ,96.000000,0.000000,64.000000,-36.209259,-2.312034,8.347589
484,"18:18:41:799,RX,0001843024 [app] INFO: ACCEL: ,32.000000,32.000000,32.000000,-35.803604,-2.111725,8.491901",18:18:41:799,RX,0001843024 [app] INFO: ACCEL: ,32.000000,32.000000,32.000000,-35.803604,-2.111725,8.491901
485,"18:18:41:888,RX,0001843114 [app] INFO: ACCEL: ,0.000000,32.000000,0.000000,-35.591644,-1.913605,8.440379",18:18:41:888,RX,0001843114 [app] INFO: ACCEL: ,0.000000,32.000000,0.000000,-35.591644,-1.913605,8.440379
487,"18:18:42:069,RX,0001843294 [app] INFO: ACCEL: ,192.000000,64.000000,-64.000000,-33.861580,-0.971664,8.147109",18:18:42:069,RX,0001843294 [app] INFO: ACCEL: ,192.000000,64.000000,-64.000000,-33.861580,-0.971664,8.147109
488,"18:18:42:162,RX,0001843384 [app] INFO: ACCEL: ,32.000000,-32.000000,-32.000000,-33.475964,-1.149482,7.907383",18:18:42:162,RX,0001843384 [app] INFO: ACCEL: ,32.000000,-32.000000,-32.000000,-33.475964,-1.149482,7.907383
489,"18:18:42:250,RX,0001843474 [app] INFO: ACCEL: ,-32.000000,128.000000,96.000000,-33.467361,-0.413113,8.430695",18:18:42:250,RX,0001843474 [app] INFO: ACCEL: ,-32.000000,128.000000,96.000000,-33.467361,-0.413113,8.430695
490,"18:18:42:339,RX,0001843564 [app] INFO: ACCEL: ,0.000000,64.000000,-64.000000,-33.273422,-0.046994,8.002214",18:18:42:339,RX,0001843564 [app] INFO: ACCEL: ,0.000000,64.000000,-64.000000,-33.273422,-0.046994,8.002214
491,"18:18:42:431,RX,0001843654 [app] INFO: ACCEL: ,-64.000000,32.000000,-160.000000,-33.450573,0.134361,7.012780",18:18:42:431,RX,0001843654 [app] INFO: ACCEL: ,-64.000000,32.000000,-160.000000,-33.450573,0.134361,7.012780
492,"18:18:42:518,RX,0001843744 [app] INFO: ACCEL: ,0.000000,32.000000,-32.000000,-33.258709,0.313789,6.783600",18:18:42:518,RX,0001843744 [app] INFO: ACCEL: ,0.000000,32.000000,-32.000000,-33.258709,0.313789,6.783600
493,"18:18:42:609,RX,0001843834 [app] INFO: ACCEL: ,-96.000000,0.000000,96.000000,-33.616764,0.312031,7.305044",18:18:42:609,RX,0001843834 [app] INFO: ACCEL: ,-96.000000,0.000000,96.000000,-33.616764,0.312031,7.305044
494,"18:18:42:701,RX,0001843924 [app] INFO: ACCEL: ,128.000000,-64.000000,0.000000,-32.698524,-0.046291,7.262521",18:18:42:701,RX,0001843924 [app] INFO: ACCEL: ,128.000000,-64.000000,0.000000,-32.698524,-0.046291,7.262521
495,"18:18:42:792,RX,0001844014 [app] INFO: ACCEL: ,-128.000000,64.000000,32.000000,-33.238659,0.309027,7.405707",18:18:42:792,RX,0001844014 [app] INFO: ACCEL: ,-128.000000,64.000000,32.000000,-33.238659,0.309027,7.405707
497,"18:18:42:924,RX,0001844104 [app] INFO: ACCEL: ,96.000000,96.000000,-32.000000,-32.508930,0.837647,7.178820",18:18:42:924,RX,0001844104 [app] INFO: ACCEL: ,96.000000,96.000000,-32.000000,-32.508930,0.837647,7.178820
498,"18:18:43:018,RX,0001844239 [app] INFO: ACCEL: ,-96.000000,-128.000000,32.000000,-32.866329,0.128479,7.321026",18:18:43:018,RX,0001844239 [app] INFO: ACCEL: ,-96.000000,-128.000000,32.000000,-32.866329,0.128479,7.321026
499,"18:18:43:103,RX,0001844329 [app] INFO: ACCEL: ,0.000000,32.000000,96.000000,-32.682125,0.303398,7.826446",18:18:43:103,RX,0001844329 [app] INFO: ACCEL: ,0.000000,32.000000,96.000000,-32.682125,0.303398,7.826446
500,"18:18:43:244,RX,0001844419 [app] INFO: ACCEL: ,-32.000000,192.000000,64.000000,-32.678322,1.350398,8.145350",18:18:43:244,RX,0001844419 [app] INFO: ACCEL: ,-32.000000,192.000000,64.000000,-32.678322,1.350398,8.145350
501,"18:18:43:331,RX,0001844554 [app] INFO: ACCEL: ,-32.000000,-64.000000,-128.000000,-32.674561,0.994055,7.375941",18:18:43:331,RX,0001844554 [app] INFO: ACCEL: ,-32.000000,-64.000000,-128.000000,-32.674561,0.994055,7.375941
502,"18:18:43:423,RX,0001844644 [app] INFO: ACCEL: ,0.000000,0.000000,-64.000000,-32.494339,0.988657,6.973749",18:18:43:423,RX,0001844644 [app] INFO: ACCEL: ,0.000000,0.000000,-64.000000,-32.494339,0.988657,6.973749
503,"18:18:43:511,RX,0001844734 [app] INFO: ACCEL: ,64.000000,32.000000,32.000000,-31.964682,1.156151,7.114177",18:18:43:511,RX,0001844734 [app] INFO: ACCEL: ,64.000000,32.000000,32.000000,-31.964682,1.156151,7.114177
504,"18:18:43:600,RX,0001844824 [app] INFO: ACCEL: ,64.000000,32.000000,64.000000,-31.439800,1.321948,7.431752",18:18:43:600,RX,0001844824 [app] INFO: ACCEL: ,64.000000,32.000000,64.000000,-31.439800,1.321948,7.431752
505,"18:18:43:733,RX,0001844914 [app] INFO: ACCEL: ,0.000000,-128.000000,32.000000,-31.268448,0.630089,7.568302",18:18:43:733,RX,0001844914 [app] INFO: ACCEL: ,0.000000,-128.000000,32.000000,-31.268448,0.630089,7.568302
506,"18:18:43:837,RX,0001845049 [app] INFO: ACCEL: ,0.000000,32.000000,-64.000000,-31.098848,0.797451,7.172533",18:18:43:837,RX,0001845049 [app] INFO: ACCEL: ,0.000000,32.000000,-64.000000,-31.098848,0.797451,7.172533
507,"18:18:43:915,RX,0001845139 [app] INFO: ACCEL: ,64.000000,96.000000,32.000000,-30.585497,1.302988,7.309267",18:18:43:915,RX,0001845139 [app] INFO: ACCEL: ,64.000000,96.000000,32.000000,-30.585497,1.302988,7.309267
508,"18:18:44:006,RX,0001845229 [app] INFO: ACCEL: ,-32.000000,32.000000,-32.000000,-30.593105,1.465438,7.093855",18:18:44:006,RX,0001845229 [app] INFO: ACCEL: ,-32.000000,32.000000,-32.000000,-30.593105,1.465438,7.093855
509,"18:18:44:094,RX,0001845319 [app] INFO: ACCEL: ,32.000000,-32.000000,-96.000000,-30.258192,1.289162,6.531550",18:18:44:094,RX,0001845319 [app] INFO: ACCEL: ,32.000000,-32.000000,-96.000000,-30.258192,1.289162,6.531550
510,"18:18:44:183,RX,0001845409 [app] INFO: ACCEL: ,-32.000000,64.000000,-64.000000,-30.267473,1.617974,6.148152",18:18:44:183,RX,0001845409 [app] INFO: ACCEL: ,-32.000000,64.000000,-64.000000,-30.267473,1.617974,6.148152
511,"18:18:44:273,RX,0001845499 [app] INFO: ACCEL: ,-32.000000,-32.000000,-64.000000,-30.276657,1.442405,5.768368",18:18:44:273,RX,0001845499 [app] INFO: ACCEL: ,-32.000000,-32.000000,-64.000000,-30.276657,1.442405,5.768368
512,"18:18:44:363,RX,0001845589 [app] INFO: ACCEL: ,-32.000000,-96.000000,32.000000,-30.285744,0.935820,5.909819",18:18:44:363,RX,0001845589 [app] INFO: ACCEL: ,-32.000000,-96.000000,32.000000,-30.285744,0.935820,5.909819
513,"18:18:44:453,RX,0001845679 [app] INFO: ACCEL: ,0.000000,-32.000000,64.000000,-30.126881,0.765148,6.221547",18:18:44:453,RX,0001845679 [app] INFO: ACCEL: ,0.000000,-32.000000,64.000000,-30.126881,0.765148,6.221547
514,"18:18:44:543,RX,0001845769 [app] INFO: ACCEL: ,32.000000,96.000000,-64.000000,-29.802502,1.256428,5.846297",18:18:44:543,RX,0001845769 [app] INFO: ACCEL: ,32.000000,96.000000,-64.000000,-29.802502,1.256428,5.846297
515,"18:18:44:633,RX,0001845859 [app] INFO: ACCEL: ,-32.000000,96.000000,-64.000000,-29.813931,1.743587,5.474518",18:18:44:633,RX,0001845859 [app] INFO: ACCEL: ,-32.000000,96.000000,-64.000000,-29.813931,1.743587,5.474518
516,"18:18:44:723,RX,0001845949 [app] INFO: ACCEL: ,160.000000,32.000000,-160.000000,-28.831858,1.898658,4.597173",18:18:44:723,RX,0001845949 [app] INFO: ACCEL: ,160.000000,32.000000,-160.000000,-28.831858,1.898658,4.597173
517,"18:18:44:813,RX,0001846039 [app] INFO: ACCEL: ,-64.000000,0.000000,0.000000,-29.013559,1.888971,4.572847",18:18:44:813,RX,0001846039 [app] INFO: ACCEL: ,-64.000000,0.000000,0.000000,-29.013559,1.888971,4.572847
518,"18:18:44:906,RX,0001846129 [app] INFO: ACCEL: ,-32.000000,160.000000,224.000000,-29.028921,2.691612,5.727917",18:18:44:906,RX,0001846129 [app] INFO: ACCEL: ,-32.000000,160.000000,224.000000,-29.028921,2.691612,5.727917
519,"18:18:44:993,RX,0001846219 [app] INFO: ACCEL: ,1024.000000,-192.000000,32.000000,-23.639837,1.705170,5.866090",18:18:44:993,RX,0001846219 [app] INFO: ACCEL: ,1024.000000,-192.000000,32.000000,-23.639837,1.705170,5.866090
520,"18:18:45:083,RX,0001846309 [app] INFO: ACCEL: ,160.000000,-448.000000,-192.000000,-22.685219,-0.570642,4.830353",18:18:45:083,RX,0001846309 [app] INFO: ACCEL: ,160.000000,-448.000000,-192.000000,-22.685219,-0.570642,4.830353
521,"18:18:45:173,RX,0001846399 [app] INFO: ACCEL: ,128.000000,-32.000000,-64.000000,-21.903112,-0.730311,4.470523",18:18:45:173,RX,0001846399 [app] INFO: ACCEL: ,128.000000,-32.000000,-64.000000,-21.903112,-0.730311,4.470523
522,"18:18:45:263,RX,0001846489 [app] INFO: ACCEL: ,-256.000000,128.000000,64.000000,-23.115503,-0.079228,4.780536",18:18:45:263,RX,0001846489 [app] INFO: ACCEL: ,-256.000000,128.000000,64.000000,-23.115503,-0.079228,4.780536
523,"18:18:45:356,RX,0001846579 [app] INFO: ACCEL: ,192.000000,160.000000,0.000000,-22.001995,0.728400,4.755740",18:18:45:356,RX,0001846579 [app] INFO: ACCEL: ,192.000000,160.000000,0.000000,-22.001995,0.728400,4.755740
524,"18:18:45:444,RX,0001846669 [app] INFO: ACCEL: ,-64.000000,192.000000,-160.000000,-22.219196,1.691613,3.905502",18:18:45:444,RX,0001846669 [app] INFO: ACCEL: ,-64.000000,192.000000,-160.000000,-22.219196,1.691613,3.905502
525,"18:18:45:544,RX,0001846759 [app] INFO: ACCEL: ,224.000000,-224.000000,-160.000000,-20.951315,0.556457,3.061236",18:18:45:544,RX,0001846759 [app] INFO: ACCEL: ,224.000000,-224.000000,-160.000000,-20.951315,0.556457,3.061236
526,"18:18:45:625,RX,0001846849 [app] INFO: ACCEL: ,352.000000,128.000000,-352.000000,-19.031319,1.197113,1.235779",18:18:45:625,RX,0001846849 [app] INFO: ACCEL: ,352.000000,128.000000,-352.000000,-19.031319,1.197113,1.235779
527,"18:18:45:718,RX,0001846939 [app] INFO: ACCEL: ,192.000000,96.000000,32.000000,-17.942450,1.672504,1.394248",18:18:45:718,RX,0001846939 [app] INFO: ACCEL: ,192.000000,96.000000,32.000000,-17.942450,1.672504,1.394248
528,"18:18:45:806,RX,0001847029 [app] INFO: ACCEL: ,-32.000000,32.000000,-32.000000,-18.014914,1.824109,1.223008",18:18:45:806,RX,0001847029 [app] INFO: ACCEL: ,-32.000000,32.000000,-32.000000,-18.014914,1.824109,1.223008
529,"18:18:45:898,RX,0001847119 [app] INFO: ACCEL: ,-160.000000,0.000000,160.000000,-18.743271,1.815030,2.033573",18:18:45:898,RX,0001847119 [app] INFO: ACCEL: ,-160.000000,0.000000,160.000000,-18.743271,1.815030,2.033573
532,"18:18:46:078,RX,0001847299 [app] INFO: ACCEL: ,96.000000,192.000000,-32.000000,-16.920158,4.009673,1.039099",18:18:46:078,RX,0001847299 [app] INFO: ACCEL: ,96.000000,192.000000,-32.000000,-16.920158,4.009673,1.039099
533,"18:18:46:164,RX,0001847389 [app] INFO: ACCEL: ,128.000000,32.000000,0.000000,-16.180769,4.148148,1.033838",18:18:46:164,RX,0001847389 [app] INFO: ACCEL: ,128.000000,32.000000,0.000000,-16.180769,4.148148,1.033838
534,"18:18:46:258,RX,0001847479 [app] INFO: ACCEL: ,384.000000,32.000000,-128.000000,-14.143537,4.285335,0.383779",18:18:46:258,RX,0001847479 [app] INFO: ACCEL: ,384.000000,32.000000,-128.000000,-14.143537,4.285335,0.383779
535,"18:18:46:344,RX,0001847569 [app] INFO: ACCEL: ,480.000000,-64.000000,96.000000,-11.620772,3.950451,0.864300",18:18:46:344,RX,0001847569 [app] INFO: ACCEL: ,480.000000,-64.000000,96.000000,-11.620772,3.950451,0.864300
536,"18:18:46:436,RX,0001847659 [app] INFO: ACCEL: ,-288.000000,-128.000000,-160.000000,-13.038415,3.305624,0.058386",18:18:46:436,RX,0001847659 [app] INFO: ACCEL: ,-288.000000,-128.000000,-160.000000,-13.038415,3.305624,0.058386
537,"18:18:46:524,RX,0001847749 [app] INFO: ACCEL: ,192.000000,-64.000000,32.000000,-11.986317,2.977450,0.218122",18:18:46:524,RX,0001847749 [app] INFO: ACCEL: ,192.000000,-64.000000,32.000000,-11.986317,2.977450,0.218122
538,"18:18:46:616,RX,0001847839 [app] INFO: ACCEL: ,-64.000000,-96.000000,64.000000,-12.252932,2.496545,0.535703",18:18:46:616,RX,0001847839 [app] INFO: ACCEL: ,-64.000000,-96.000000,64.000000,-12.252932,2.496545,0.535703
539,"18:18:46:705,RX,0001847929 [app] INFO: ACCEL: ,-32.000000,96.000000,0.000000,-12.353741,2.949547,0.533045",18:18:46:705,RX,0001847929 [app] INFO: ACCEL: ,-32.000000,96.000000,0.000000,-12.353741,2.949547,0.533045
540,"18:18:46:794,RX,0001848019 [app] INFO: ACCEL: ,0.000000,96.000000,32.000000,-12.290971,3.399016,0.688377",18:18:46:794,RX,0001848019 [app] INFO: ACCEL: ,0.000000,96.000000,32.000000,-12.290971,3.399016,0.688377
541,"18:18:46:886,RX,0001848109 [app] INFO: ACCEL: ,-64.000000,96.000000,160.000000,-12.552444,3.844988,1.471421",18:18:46:886,RX,0001848109 [app] INFO: ACCEL: ,-64.000000,96.000000,160.000000,-12.552444,3.844988,1.471421
542,"18:18:46:973,RX,0001848199 [app] INFO: ACCEL: ,-32.000000,-64.000000,0.000000,-12.650389,3.519209,1.464201",18:18:46:973,RX,0001848199 [app] INFO: ACCEL: ,-32.000000,-64.000000,0.000000,-12.650389,3.519209,1.464201
543,"18:18:47:066,RX,0001848289 [app] INFO: ACCEL: ,-32.000000,-32.000000,64.000000,-12.747390,3.349238,1.769552",18:18:47:066,RX,0001848289 [app] INFO: ACCEL: ,-32.000000,-32.000000,64.000000,-12.747390,3.349238,1.769552
544,"18:18:47:154,RX,0001848379 [app] INFO: ACCEL: ,-96.000000,0.000000,32.000000,-13.162818,3.333276,1.916628",18:18:47:154,RX,0001848379 [app] INFO: ACCEL: ,-96.000000,0.000000,32.000000,-13.162818,3.333276,1.916628
545,"18:18:47:245,RX,0001848469 [app] INFO: ACCEL: ,-32.000000,-32.000000,-64.000000,-13.256503,3.165669,1.597294",18:18:47:245,RX,0001848469 [app] INFO: ACCEL: ,-32.000000,-32.000000,-64.000000,-13.256503,3.165669,1.597294
546,"18:18:47:336,RX,0001848559 [app] INFO: ACCEL: ,-128.000000,32.000000,-128.000000,-13.824559,3.301898,0.971667",18:18:47:336,RX,0001848559 [app] INFO: ACCEL: ,-128.000000,32.000000,-128.000000,-13.824559,3.301898,0.971667
547,"18:18:47:424,RX,0001848649 [app] INFO: ACCEL: ,-64.000000,-96.000000,160.000000,-14.072302,2.834681,1.737654",18:18:47:424,RX,0001848649 [app] INFO: ACCEL: ,-64.000000,-96.000000,160.000000,-14.072302,2.834681,1.737654
548,"18:18:47:527,RX,0001848739 [app] INFO: ACCEL: ,-32.000000,96.000000,-32.000000,-14.160474,3.271834,1.575418",18:18:47:527,RX,0001848739 [app] INFO: ACCEL: ,-32.000000,96.000000,-32.000000,-14.160474,3.271834,1.575418
